"Gas Day Start";"Gas in storage (TWh)";"Full (%)";"Trend (%)";"Injection (GWh/d)";"Withdrawal (GWh/d)";"Working gas volume (TWh)";"Injection capacity (GWh/d)";"Withdrawal capacity (GWh/d)"
"2018-02-01";"533.8346";"48.3";"-0.55";"258.64";"6344.8";"1105.2806";"11775.32";"20131.66"
"2018-01-31";"539.9828";"48.85";"-0.51";"289.41";"5919.9";"1105.2806";"11770.42";"20145.61"
"2018-01-30";"545.8511";"49.39";"-0.53";"137.21";"6014.3";"1105.2906";"11769.91";"20147"
"2018-01-29";"551.6893";"49.91";"-0.44";"299.64";"5136.8";"1105.2906";"11769.63";"20147.7"
"2018-01-28";"556.5873";"50.36";"-0.28";"879.26";"3926.1";"1105.2906";"11769.55";"20147.96"
"2018-01-27";"559.6991";"50.64";"-0.38";"543.8";"4695.2";"1105.2906";"11769.19";"20148.93"
"2018-01-26";"564.0042";"51.03";"-0.57";"172.17";"6441.4";"1105.2906";"11768.51";"20028.73"
"2018-01-25";"570.3084";"51.6";"-0.55";"135.05";"6223.1";"1105.2906";"11768";"20029.77"
"2018-01-24";"576.505";"52.16";"-0.44";"264.19";"5148.7";"1105.2906";"11782.1";"20030.64"
"2018-01-23";"581.4526";"52.61";"-0.51";"283.39";"5925.8";"1105.2906";"11781.75";"20031.34"
"2018-01-22";"587.2117";"53.13";"-0.61";"147.02";"6850";"1105.2906";"11781.25";"20032.37"
"2018-01-21";"594.0076";"53.74";"-0.49";"204.58";"5594.4";"1105.2788";"11779.45";"20032.94"
"2018-01-20";"599.5157";"54.24";"-0.55";"203.07";"6336.7";"1105.2788";"11778.79";"20034.33"
"2018-01-19";"605.7912";"54.81";"-0.68";"143.41";"7663.7";"1105.2788";"11778.05";"20102.02"
"2018-01-18";"613.3779";"55.5";"-0.67";"154.06";"7517.5";"1105.2788";"11777.2";"20120.74"
"2018-01-17";"620.8586";"56.17";"-0.68";"134.27";"7655.5";"1105.2788";"11776.39";"20091.92"
"2018-01-16";"628.478";"56.86";"-0.63";"181.84";"7093.8";"1105.2788";"11775.63";"20060.33"
"2018-01-15";"635.4556";"57.49";"-0.65";"247.36";"7404.3";"1105.2788";"11774.98";"20080.59"
"2018-01-14";"642.6784";"58.15";"-0.5";"449.29";"6015";"1105.283";"11774.53";"20170.47"
"2018-01-13";"648.0133";"58.63";"-0.47";"439";"5658.8";"1105.283";"11774.21";"20171.25"
"2018-01-12";"653.3138";"59.11";"-0.56";"192.39";"6375.9";"1105.283";"11773.63";"20172.75"
"2018-01-11";"659.5929";"59.68";"-0.57";"199.51";"6481.6";"1105.3079";"11773.09";"20174.34"
"2018-01-10";"665.962";"60.25";"-0.55";"326.93";"6387.4";"1105.3079";"11772.45";"20195.17"
"2018-01-09";"672.1084";"60.81";"-0.57";"270.69";"6606.9";"1105.3079";"11771.84";"20196.91"
"2018-01-08";"678.6338";"61.4";"-0.6";"202.11";"6883.5";"1105.3079";"11771.22";"20198.72"
"2018-01-07";"685.3265";"62";"-0.39";"219.3";"4479.7";"1105.3083";"11770.82";"20199.93"
"2018-01-06";"689.6565";"62.39";"-0.28";"367.38";"3495";"1105.3083";"11770.43";"20200.99"
"2018-01-05";"692.8076";"62.68";"-0.34";"412.19";"4190.7";"1105.3083";"11770.06";"20201.95"
"2018-01-04";"696.6067";"63.02";"-0.34";"489.64";"4203.2";"1105.3083";"11769.76";"20202.67"
"2018-01-03";"700.3257";"63.36";"-0.36";"475.88";"4470.1";"1105.3083";"11769.54";"20203.19"
"2018-01-02";"704.3719";"63.73";"-0.32";"475.74";"4055.6";"1105.3083";"11769.22";"20203.99"
"2018-01-01";"707.9605";"64.05";"-0.19";"1067.18";"3118.4";"1105.3083";"11769.39";"20203.62"
"2017-12-31";"710.0223";"64.24";"-0.1";"1407.45";"2521.4";"1105.3065";"11769.52";"20207.27"
"2017-12-30";"711.1245";"64.34";"-0.21";"1032.44";"3338.2";"1105.3065";"11766.91";"20207.3"
"2017-12-29";"713.4663";"64.55";"-0.43";"362.72";"5131.8";"1105.3065";"11766.38";"20208.81"
"2017-12-28";"718.2782";"64.98";"-0.47";"136.61";"5335.8";"1105.3065";"11765.83";"20210.41"
"2017-12-27";"723.5147";"65.46";"-0.39";"326.56";"4618.5";"1105.3065";"11765.42";"20211.37"
"2017-12-26";"727.4488";"65.81";"-0.26";"678.49";"3601.3";"1105.3065";"11765.8";"20210.27"
"2017-12-25";"730.3765";"66.08";"-0.18";"1148.65";"3085.2";"1105.2815";"11765.65";"20210.5"
"2017-12-24";"732.327";"66.26";"-0.15";"1181.4";"2880.6";"1105.2755";"11765.6";"20210.3"
"2017-12-23";"734.0267";"66.41";"-0.22";"1067.47";"3525.5";"1105.2755";"11765.25";"20211.02"
"2017-12-22";"736.543";"66.64";"-0.42";"612.71";"5259.7";"1105.2755";"11765.11";"20211.35"
"2017-12-21";"741.9976";"67.14";"-0.56";"328.37";"6463.7";"1105.2305";"11764.74";"20165.18"
"2017-12-20";"748.2755";"67.7";"-0.66";"180.89";"7424";"1105.2305";"11764.06";"20214.16"
"2017-12-19";"755.7623";"68.38";"-0.75";"142.23";"8435.9";"1105.2305";"11763.29";"20168.92"
"2017-12-18";"763.872";"69.11";"-0.7";"105.24";"7866.2";"1105.2305";"11762.56";"20218.33"
"2017-12-17";"771.6745";"69.82";"-0.49";"250.59";"5693.4";"1105.2289";"11761.83";"20220.19"
"2017-12-16";"777.134";"70.31";"-0.52";"275.66";"6002.6";"1105.2289";"11761.05";"20222.28"
"2017-12-15";"782.9059";"70.91";"-0.61";"280.16";"7009.6";"1104.1489";"11760.23";"20224.39"
"2017-12-14";"788.6693";"71.43";"-0.62";"224.62";"7037.2";"1104.1489";"11759.5";"20226.39"
"2017-12-13";"795.5926";"72.05";"-0.74";"124.15";"8249.7";"1104.1489";"11758.98";"20227.84"
"2017-12-12";"803.8486";"72.8";"-0.81";"123.79";"9070.4";"1104.1489";"11758.23";"20229.93"
"2017-12-11";"812.9174";"73.62";"-0.7";"104.41";"7798.2";"1104.1489";"11767.09";"20232.02"
"2017-12-10";"820.6273";"74.32";"-0.57";"115.93";"6423.4";"1104.1576";"11766.54";"20234.04"
"2017-12-09";"827.0364";"74.9";"-0.56";"95.01";"6259.9";"1104.1576";"11765.84";"20235.89"
"2017-12-08";"833.2557";"75.47";"-0.56";"101.94";"6237.2";"1104.1576";"11765.18";"20237.8"
"2017-12-07";"839.3876";"76.02";"-0.58";"285.58";"6671.7";"1104.1576";"11764.66";"20239.04"
"2017-12-06";"845.9459";"76.61";"-0.53";"430.21";"6268.3";"1104.1576";"11764.44";"20239.44"
"2017-12-05";"851.6933";"77.14";"-0.54";"389.03";"6405.9";"1104.1576";"11763.74";"20241.44"
"2017-12-04";"857.7293";"77.68";"-0.59";"228.98";"6718.1";"1104.1576";"11810.25";"20243.07"
"2017-12-03";"864.2764";"78.27";"-0.49";"400.84";"5843.6";"1104.1561";"11809.59";"20244.95"
"2017-12-02";"869.7634";"78.77";"-0.55";"170.1";"6268.4";"1104.1561";"11808.8";"20247.24"
"2017-12-01";"875.9421";"79.33";"-0.68";"56.12";"7520.3";"1104.1561";"11807.98";"20249.59"
"2017-11-30";"882.8205";"79.97";"-0.64";"128.56";"7197.1";"1103.9241";"11737.54";"20193.21"
"2017-11-29";"890.4486";"80.86";"-0.63";"65.18";"7030";"1101.2769";"11736.75";"20179.48"
"2017-11-28";"897.2504";"81.47";"-0.52";"86.58";"5844.2";"1101.2769";"11736.74";"20179.71"
"2017-11-27";"903.323";"82.03";"-0.48";"184.38";"5491.4";"1101.2769";"11735.99";"20181.84"
"2017-11-26";"909.0419";"82.54";"-0.28";"244.81";"3313.1";"1101.2742";"11735.16";"20183.82"
"2017-11-25";"912.0647";"82.82";"-0.25";"250.64";"2968.7";"1101.2742";"11734.42";"20185.71"
"2017-11-24";"914.7806";"83.07";"-0.33";"188.7";"3815.1";"1101.2742";"11733.3";"20188.77"
"2017-11-23";"918.4328";"83.44";"-0.28";"210.43";"3272.8";"1100.761";"11685.62";"20179.35"
"2017-11-22";"921.4934";"83.71";"-0.26";"391.64";"3205.5";"1100.761";"11685.17";"20180.43"
"2017-11-21";"924.3041";"83.97";"-0.34";"318.66";"4046.3";"1100.761";"11684.63";"20182.06"
"2017-11-20";"928.0943";"84.31";"-0.43";"160.99";"4843.9";"1100.761";"11683.89";"20184.2"
"2017-11-19";"932.329";"84.7";"-0.28";"210.7";"3298.5";"1100.7781";"11683.45";"20186.58"
"2017-11-18";"935.46";"84.98";"-0.26";"303.73";"3197.4";"1100.7781";"11682.8";"20188.54"
"2017-11-17";"938.3961";"85.25";"-0.34";"232.55";"3960.3";"1100.7781";"11681.78";"20191.32"
"2017-11-16";"942.3073";"85.6";"-0.32";"305.72";"3793.6";"1100.7781";"11680.65";"20194.21"
"2017-11-15";"945.8556";"85.94";"-0.38";"321.17";"4449.3";"1100.5541";"11689.81";"20181.59"
"2017-11-14";"950.0404";"86.32";"-0.41";"196.12";"4659.9";"1100.5541";"11688.46";"20171.89"
"2017-11-13";"955.0813";"86.78";"-0.35";"205.06";"4054.9";"1100.5541";"11687.68";"20174.19"
"2017-11-12";"958.461";"87.09";"-0.15";"450.07";"2088.7";"1100.5699";"11702.92";"20159.49"
"2017-11-11";"960.1222";"87.24";"-0.13";"555.87";"2033.9";"1100.5699";"11703.01";"20159.44"
"2017-11-10";"961.6425";"87.38";"-0.19";"382.2";"2454.1";"1100.5699";"11702.55";"20160.62"
"2017-11-09";"964.3152";"87.62";"-0.25";"440.45";"3137.9";"1100.5699";"11705.18";"20153.91"
"2017-11-08";"966.5078";"87.82";"-0.31";"308.06";"3718.1";"1100.5699";"11704.1";"20156.97"
"2017-11-07";"969.9277";"88.13";"-0.28";"354.42";"3412.4";"1100.5699";"11703.55";"20158.57"
"2017-11-06";"972.9811";"88.41";"-0.22";"280.49";"2725.7";"1100.5699";"11703.08";"20159.79"
"2017-11-05";"975.4504";"88.63";"-0.01";"739.82";"861.9";"1100.5562";"11703.27";"20156.57"
"2017-11-04";"975.5324";"88.64";"0";"985.01";"941.1";"1100.5562";"11703.66";"20155.44"
"2017-11-03";"975.404";"88.63";"-0.07";"647.65";"1391.8";"1100.5562";"11703.18";"20156.75"
"2017-11-02";"976.1076";"88.69";"-0.08";"535.96";"1459.1";"1100.5562";"11703.23";"20156.84"
"2017-11-01";"977.4279";"88.81";"-0.04";"583.5";"1059.3";"1100.5562";"11703.47";"20155.99"
"2017-10-31";"977.8323";"88.85";"-0.07";"539.85";"1351";"1100.5075";"11607.79";"19952.45"
"2017-10-30";"978.7032";"88.93";"-0.06";"716.63";"1347.2";"1100.5075";"11524.91";"19952.35"
"2017-10-29";"979.376";"89";"0.14";"2008.82";"423.9";"1100.4506";"11524.21";"19950.97"
"2017-10-28";"977.8407";"88.79";"0.16";"2051.66";"336.4";"1101.3128";"11689.35";"20226.89"
"2017-10-27";"976.1182";"88.7";"0.09";"1328.93";"386.4";"1100.4506";"11524.22";"19950.97"
"2017-10-26";"975.3117";"88.63";"0.07";"1224.04";"451";"1100.4506";"11524.22";"19950.97"
"2017-10-25";"974.6381";"88.57";"0.14";"1671.29";"163.3";"1100.4506";"11524.22";"19950.97"
"2017-10-24";"973.2073";"88.44";"0.09";"1421.03";"390.9";"1100.4506";"11524.23";"19950.97"
"2017-10-23";"972.2294";"88.35";"0.07";"1376.6";"599.2";"1100.4506";"11524.22";"19950.97"
"2017-10-22";"971.5639";"88.28";"0.22";"2583.26";"142.8";"1100.5347";"11373.33";"19304.78"
"2017-10-21";"969.0969";"88.06";"0.24";"2813.34";"120.5";"1100.5347";"11373.34";"19304.78"
"2017-10-20";"966.3916";"87.81";"0.17";"2162.09";"339.9";"1100.5347";"11373.34";"19304.78"
"2017-10-19";"964.628";"87.65";"0.16";"1975.6";"239.3";"1100.5347";"11547.14";"19304.78"
"2017-10-18";"962.8607";"87.49";"0.13";"1907.06";"510.8";"1100.5347";"11547.14";"19304.78"
"2017-10-17";"961.4622";"87.36";"0.18";"2341.42";"375.7";"1100.5347";"11547.14";"19304.78"
"2017-10-16";"959.4934";"87.17";"0.22";"2692.65";"254.2";"1100.7463";"11639.33";"19385.58"
"2017-10-15";"957.1303";"86.95";"0.34";"3851.63";"73.9";"1100.7721";"11639.69";"19386.14"
"2017-10-14";"953.3585";"86.61";"0.34";"3809.62";"111.2";"1100.7721";"11639.69";"19386.14"
"2017-10-13";"949.6307";"86.27";"0.18";"2487.55";"536.1";"1100.7721";"11639.66";"19386.14"
"2017-10-12";"947.6789";"86.09";"0.15";"2281.91";"641.9";"1100.7721";"11629.65";"19386.14"
"2017-10-11";"946.0391";"85.98";"0.05";"1423.35";"842.8";"1100.3161";"11645.77";"19386.14"
"2017-10-10";"945.413";"85.92";"0.02";"1130.52";"882.1";"1100.3161";"11645.78";"19386.14"
"2017-10-09";"945.1853";"85.9";"0.06";"1328.64";"668.8";"1100.3161";"11660.01";"19386.14"
"2017-10-08";"944.5434";"85.83";"0.2";"2353.7";"169.1";"1100.5296";"11662.98";"19390.73"
"2017-10-07";"942.3668";"85.63";"0.2";"2390.54";"206.9";"1100.5296";"11662.89";"19390.73"
"2017-10-06";"940.1947";"85.43";"0.13";"1883.47";"478.7";"1100.5296";"11662.92";"19390.73"
"2017-10-05";"938.8556";"85.31";"0.15";"2114.2";"444.6";"1100.5296";"11662.96";"19390.73"
"2017-10-04";"935.6131";"85.01";"0.15";"2246.91";"595.7";"1100.5296";"11662.99";"19390.73"
"2017-10-03";"934.0942";"84.88";"0.21";"2789.1";"445.8";"1100.5296";"11662.99";"19390.73"
"2017-10-02";"931.8851";"84.68";"0.27";"3178.82";"209.2";"1100.5296";"11662.99";"19390.73"
"2017-10-01";"928.4004";"84.37";"0.34";"3907.4";"204.4";"1100.3524";"11660.55";"19386.92"
"2017-09-30";"925.006";"84.07";"0.33";"3813.48";"223.3";"1100.2974";"11658.37";"19383.28"
"2017-09-29";"921.7005";"83.77";"0.26";"3052.68";"232.2";"1100.2974";"11960.9";"19982.78"
"2017-09-28";"918.8624";"83.51";"0.22";"2641.94";"232.4";"1100.2974";"12029.86";"19981.66"
"2017-09-27";"916.4476";"83.29";"0.17";"2289.9";"442.6";"1100.2974";"12030.6";"19979.6"
"2017-09-26";"914.663";"83.13";"0.2";"2589.36";"389.3";"1100.2974";"12030.93";"19978.57"
"2017-09-25";"912.4609";"82.92";"0.16";"2375.3";"610.2";"1100.4395";"12015.36";"19976.88"
"2017-09-24";"910.7195";"82.77";"0.34";"3777.32";"54.5";"1100.3491";"12014.81";"19972.93"
"2017-09-23";"906.8985";"82.42";"0.32";"3654.16";"80.3";"1100.3491";"12015.5";"19970.95"
"2017-09-22";"903.3557";"82.1";"0.19";"2543.42";"429.5";"1100.3491";"12015.93";"19969.73"
"2017-09-21";"901.2114";"81.91";"0.09";"2032.98";"1048.5";"1100.207";"12015.76";"19970.07"
"2017-09-20";"910.6339";"82.76";"0.09";"2021.25";"1007.1";"1100.3491";"12015.9";"19969.6"
"2017-09-19";"909.6853";"82.67";"0.07";"2001.86";"1200.5";"1100.3491";"12015.2";"19971.26"
"2017-09-18";"908.9446";"82.61";"0.06";"2029.61";"1396.4";"1100.3491";"12015.15";"19971.29"
"2017-09-17";"908.3379";"82.55";"0.21";"3068.52";"703.7";"1100.3333";"12015.29";"19969.84"
"2017-09-16";"905.9675";"82.34";"0.22";"3099.71";"651.7";"1100.3333";"12015.71";"19968.64"
"2017-09-15";"903.5161";"82.11";"0.12";"2520.75";"1237.9";"1100.3333";"12015.75";"19968.31"
"2017-09-14";"902.2979";"82.01";"0.17";"2649.7";"793.9";"1100.2401";"12015.65";"19968.46"
"2017-09-13";"900.4713";"81.98";"0.19";"3077.69";"948.7";"1098.3756";"12016.07";"19967.24"
"2017-09-12";"898.3529";"81.79";"0.21";"3309.05";"952.5";"1098.3756";"12016.13";"19966.94"
"2017-09-11";"895.9864";"81.57";"0.25";"3447.2";"649.5";"1098.3756";"12016.65";"19965.4"
"2017-09-10";"893.2029";"81.32";"0.43";"4820.93";"59.8";"1098.4216";"12017.84";"19964.35"
"2017-09-09";"888.4358";"80.88";"0.4";"4445.88";"84.1";"1098.4216";"12018.5";"19962.48"
"2017-09-08";"884.0468";"80.48";"0.34";"3884.49";"185.3";"1098.4216";"12018.97";"19961.07"
"2017-09-07";"880.3391";"79.33";"0.33";"3875.74";"262.9";"1109.7694";"12019.55";"19995.82"
"2017-09-06";"876.6202";"78.99";"0.34";"3934.63";"159.1";"1109.7694";"12020.14";"19994.19"
"2017-09-05";"872.822";"78.65";"0.33";"3948.72";"262.4";"1109.7694";"12020.48";"19993.17"
"2017-09-04";"869.3321";"78.28";"0.35";"4005.87";"171.2";"1110.5964";"12021.08";"19991.43"
"2017-09-03";"865.528";"77.93";"0.45";"5035.05";"80.4";"1110.6433";"12022.31";"19990.62"
"2017-09-02";"860.4381";"77.47";"0.44";"4900.42";"38.7";"1110.6433";"12022.93";"19988.92"
"2017-09-01";"855.6921";"77.04";"0.37";"4240.15";"174.2";"1110.6433";"12032.72";"19986.64"
"2017-08-31";"852.2967";"76.7";"0.35";"4287.52";"364.6";"1111.1833";"12032.74";"19986.4"
"2017-08-30";"848.4178";"76.35";"0.38";"4473.47";"220.9";"1111.1833";"12032.89";"19985.81"
"2017-08-29";"844.2118";"75.97";"0.4";"4612.9";"169.3";"1111.1833";"12032.83";"19985.87"
"2017-08-28";"839.7849";"75.58";"0.41";"4695.59";"129.5";"1111.1833";"12033";"19985.2"
"2017-08-27";"835.1112";"75.16";"0.51";"5739.38";"37.9";"1111.1755";"12033.28";"19983.93"
"2017-08-26";"829.5138";"74.65";"0.5";"5600.7";"42.9";"1111.1755";"12033.62";"19982.9"
"2017-08-25";"823.894";"74.15";"0.42";"4764.23";"79.7";"1111.1755";"12033.92";"19982.09"
"2017-08-24";"819.2423";"73.73";"0.38";"4377.28";"110";"1111.1755";"12034.12";"19981.74"
"2017-08-23";"814.9903";"73.34";"0.4";"4564.38";"106.7";"1111.1755";"12034.19";"19981.51"
"2017-08-22";"810.6157";"72.95";"0.39";"4539.52";"151.2";"1111.1755";"12033.89";"19982.35"
"2017-08-21";"806.2804";"72.56";"0.37";"4561.53";"419.3";"1111.1755";"12034.15";"19981.64"
"2017-08-20";"802.1815";"72.2";"0.48";"5434.39";"132.5";"1111.0945";"12033.47";"19978.63"
"2017-08-19";"796.9308";"71.72";"0.48";"5503.01";"117.6";"1111.0945";"12034.05";"19976.97"
"2017-08-18";"791.4872";"71.23";"0.48";"5407.85";"105.6";"1111.0945";"12034.22";"19976.3"
"2017-08-17";"786.1864";"70.76";"0.47";"5410.21";"142";"1111.0945";"12034.64";"19975.23"
"2017-08-16";"780.9456";"70.27";"0.47";"5313.7";"62.6";"1111.3367";"12035.21";"19973.42"
"2017-08-15";"775.2751";"69.78";"0.5";"5577.02";"56.8";"1111.0945";"12036.02";"19971.25"
"2017-08-14";"770.2875";"69.33";"0.49";"5560.19";"80.6";"1111.0945";"12036.86";"19969.07"
"2017-08-13";"763.2349";"68.69";"0.54";"6043.18";"42.8";"1111.095";"12037.68";"19966.9"
"2017-08-12";"758.9551";"68.31";"0.53";"5979.55";"49.8";"1111.095";"12038.47";"19964.74"
"2017-08-11";"753.0498";"67.78";"0.45";"5190.9";"217.2";"1111.095";"12039.07";"19963.16"
"2017-08-10";"748.108";"67.33";"0.39";"4627.79";"269.1";"1111.095";"12039.17";"19962.75"
"2017-08-09";"743.7925";"66.94";"0.38";"4661.28";"488.8";"1111.095";"12039.77";"19961.31"
"2017-08-08";"739.6568";"66.57";"0.36";"4513.5";"463.9";"1111.095";"12040.15";"19960.3"
"2017-08-07";"735.6183";"66.21";"0.44";"5157.84";"257.2";"1111.095";"12040.97";"19958.26"
"2017-08-06";"730.7214";"65.77";"0.5";"5671.36";"85.5";"1111.0587";"12041.26";"19955.45"
"2017-08-05";"725.0852";"65.26";"0.49";"5599.17";"164.3";"1111.0587";"12042";"19953.53"
"2017-08-04";"719.5936";"64.77";"0.44";"5117.59";"232.2";"1111.0587";"12042.76";"19951.53"
"2017-08-03";"714.7333";"64.33";"0.4";"4699.55";"277.1";"1111.0587";"12043.43";"19949.91"
"2017-08-02";"710.3175";"63.93";"0.34";"4169.37";"428.2";"1111.0587";"12037.27";"19948.77"
"2017-08-01";"706.5595";"63.59";"0.37";"4411.41";"252.9";"1111.0587";"12044.38";"19947.43"
"2017-07-31";"703.362";"63.31";"0.43";"5025.51";"258.7";"1111.0587";"12028.06";"19945.55"
"2017-07-30";"697.7199";"62.79";"0.54";"6029.87";"48.8";"1111.1119";"12038.62";"19944.45"
"2017-07-29";"691.7514";"62.26";"0.51";"5711.69";"64.4";"1111.1119";"12025.4";"19800.9"
"2017-07-28";"686.1285";"61.75";"0.46";"5177.03";"117";"1111.1119";"11996.03";"19940.66"
"2017-07-27";"681.0934";"61.3";"0.41";"4659.17";"123.8";"1111.1119";"11980.33";"19939.76"
"2017-07-26";"676.5779";"60.89";"0.41";"4713.57";"195";"1111.1119";"11955.81";"19938.51"
"2017-07-25";"672.0998";"60.49";"0.4";"4708.23";"257.5";"1111.1119";"11956.03";"19937.99"
"2017-07-24";"667.6998";"60.09";"0.38";"4531.79";"271.8";"1111.1119";"11956.48";"19936.81"
"2017-07-23";"663.5749";"59.72";"0.5";"5743.65";"237";"1111.0881";"11956.83";"19934.64"
"2017-07-22";"658.0699";"59.23";"0.5";"5741.55";"183.2";"1111.0881";"11957.36";"19933.23"
"2017-07-21";"652.5198";"58.73";"0.38";"4469.37";"257.3";"1111.0881";"11957.56";"19932.5"
"2017-07-20";"648.318";"58.35";"0.34";"4249.65";"448.4";"1111.0881";"11957.61";"19932.19"
"2017-07-19";"643.4769";"57.91";"0.37";"4253.79";"157.5";"1111.0881";"11957.85";"19931.35"
"2017-07-18";"639.6702";"57.57";"0.39";"4431.6";"137.9";"1111.0881";"11958.26";"19930.27"
"2017-07-17";"636.3878";"57.28";"0.4";"4613.52";"203.5";"1111.0881";"11958.98";"19928.35"
"2017-07-16";"633.377";"57.01";"0.48";"5569.41";"199";"1110.9532";"11925.42";"19923.51"
"2017-07-15";"628.1164";"56.54";"0.44";"5148.96";"220.7";"1110.9532";"11926.04";"19921.92"
"2017-07-14";"623.2931";"56.1";"0.35";"4203.26";"264.8";"1110.9532";"11926.42";"19920.97"
"2017-07-13";"618.2185";"55.65";"0.33";"3894.16";"246";"1110.9532";"11926.69";"19920.35"
"2017-07-12";"614.6173";"55.32";"0.3";"3800.48";"504.6";"1110.9532";"11927.11";"19919.26"
"2017-07-11";"612.5756";"55.14";"0.3";"3749.42";"438.4";"1110.9532";"11927.09";"19919.4"
"2017-07-10";"609.2868";"54.84";"0.34";"3997.97";"213.2";"1110.9532";"11927.72";"19917.81"
"2017-07-09";"605.423";"54.49";"0.48";"5407.46";"100.8";"1111.0545";"11929.74";"19918.06"
"2017-07-08";"599.2694";"53.94";"0.48";"5460.17";"101.7";"1111.0545";"11930.4";"19916.11"
"2017-07-07";"593.9175";"53.46";"0.36";"4274.7";"231.7";"1111.0545";"11930.9";"19914.88"
"2017-07-06";"591.1424";"53.21";"0.33";"3962.85";"301.1";"1111.0545";"11931.47";"19913.89"
"2017-07-05";"587.4986";"52.88";"0.34";"4130.75";"336.2";"1111.0545";"11879.21";"19912.92"
"2017-07-04";"583.002";"52.47";"0.34";"4009.33";"261.3";"1111.0545";"11879.33";"19912.65"
"2017-07-03";"579.9273";"52.2";"0.38";"4474.04";"215.8";"1111.0545";"11880.9";"19911.11"
"2017-07-02";"574.1396";"51.68";"0.47";"5355.99";"103.1";"1111.046";"11881.45";"19909.28"
"2017-07-01";"568.9081";"51.2";"0.45";"5149.32";"144.4";"1111.046";"11882.13";"19907.49"
"2017-06-30";"563.9604";"50.76";"0.33";"3984.69";"369.4";"1111.046";"11934.29";"19905.62"
"2017-06-29";"560.3035";"50.43";"0.27";"3620.81";"631";"1111.046";"11934.8";"19904.13"
"2017-06-28";"556.1128";"50.05";"0.26";"3234.59";"379.4";"1111.046";"11934.93";"19903.88"
"2017-06-27";"553.2185";"49.79";"0.24";"3116.48";"459.6";"1111.046";"11935.28";"19903.23"
"2017-06-26";"550.512";"49.55";"0.26";"3268.27";"411.7";"1111.046";"11935.57";"19902.64"
"2017-06-25";"546.9249";"49.22";"0.39";"4577.44";"269.3";"1111.0859";"11936.6";"19902.32"
"2017-06-24";"542.6005";"48.84";"0.39";"4614.11";"295.4";"1111.0859";"11937.11";"19901.12"
"2017-06-23";"538.3932";"48.46";"0.24";"3447.79";"745.2";"1111.0859";"11937.15";"19901.22"
"2017-06-22";"535.705";"48.21";"0.17";"3137.83";"1256";"1111.0859";"11937.01";"19902.04"
"2017-06-21";"532.21";"47.97";"0.19";"3344.07";"1282.6";"1109.4659";"11936.49";"19903.17"
"2017-06-20";"530.1395";"47.78";"0.2";"3345.52";"1152";"1109.4659";"11936.18";"19904.66"
"2017-06-19";"527.9797";"47.59";"0.23";"3373.04";"858.6";"1109.4659";"11915.03";"19904.93"
"2017-06-18";"525.4521";"47.36";"0.36";"4316.48";"318.8";"1109.5678";"11885.19";"19906.47"
"2017-06-17";"521.587";"47.01";"0.35";"4225.4";"344.7";"1109.5678";"11885.54";"19905.62"
"2017-06-16";"517.6883";"46.66";"0.31";"3787.31";"347.4";"1109.5678";"11885.49";"19905.62"
"2017-06-15";"514.2622";"46.35";"0.31";"3794.76";"406.5";"1109.5678";"11884.91";"19907.15"
"2017-06-14";"510.8658";"46.04";"0.31";"3792.8";"380.2";"1109.5678";"11885.08";"19906.8"
"2017-06-13";"507.4357";"45.73";"0.34";"4075.71";"339.6";"1109.5678";"11885.6";"19905.44"
"2017-06-12";"503.6846";"45.39";"0.38";"4453.35";"251.9";"1109.5678";"11886.37";"19903.22"
"2017-06-11";"499.3512";"45.01";"0.51";"5784.25";"165";"1109.4945";"11886.19";"19899.47"
"2017-06-10";"493.6747";"44.5";"0.45";"5361.43";"321.5";"1109.4945";"11808.01";"19897.64"
"2017-06-09";"488.5841";"44.04";"0.4";"4788.85";"381.2";"1109.4945";"11805.52";"19898.87"
"2017-06-08";"484.1526";"43.64";"0.37";"4486.53";"436.8";"1109.4945";"11725.05";"19897.23"
"2017-06-07";"480.4788";"43.31";"0.37";"4518.22";"414.9";"1109.4945";"11725.45";"19895.38"
"2017-06-06";"476.3512";"42.93";"0.4";"4734.55";"251.6";"1109.4945";"11888.48";"19892.75"
"2017-06-05";"472.0942";"42.55";"0.47";"5404.2";"207.1";"1109.4945";"11889.34";"19890.31"
"2017-06-04";"466.894";"42.09";"0.53";"5963.41";"63";"1109.395";"11888.81";"19885.72"
"2017-06-03";"460.9195";"41.55";"0.52";"5879.72";"55.5";"1109.395";"11889.7";"19883.18"
"2017-06-02";"455.0401";"41.02";"0.45";"5125.9";"166.4";"1109.395";"11890.43";"19881.13"
"2017-06-01";"450.0238";"40.56";"0.4";"4583.28";"163.4";"1109.395";"11890.91";"19879.17"
